date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue
2025-06-27,CPI,335.5,336.3420104980469,316.0,318.0,986716,288.85,99.15665710871944,18.34967198303553,85.02024291497976,188.1878372257659,,,
2025-06-30,CPI,333.5,343.5,332.25,335.0,724595,297.25,90.65420560747664,19.871660034693782,83.40080971659918,175.92205666126375,,,
2025-07-01,CPI,332.5,349.0,322.5,349.0,505534,304.0,85.33333333333333,21.28794554022181,81.38528138528139,150.49459159430887,,,
2025-07-02,CPI,333.5,345.20001220703125,330.07501220703125,340.0,513597,308.95,86.22222222222223,22.53116959309302,82.25108225108225,133.78410276392182,,,
2025-07-03,CPI,344.5,345.0,332.5,345.0,282416,315.5,96.0,23.72489570342348,90.5982905982906,123.8396166198746,,,
2025-07-04,CPI,340.5,348.0,337.3800048828125,342.0,603213,321.6,92.44444444444444,24.70712886688276,87.60330578512396,111.05345604241464,,-0.882,-0.882
2025-07-07,CPI,343.5,347.0,337.0,343.0,1383459,328.25,93.67816091954025,25.496862766487848,86.17511520737327,99.71114335775108,,-0.99,-0.99
2025-07-08,CPI,346.0,350.0,338.0,344.5,267195,332.85,94.95745429000333,26.106316233005074,83.69565217391305,93.3642640473451,,,
2025-07-09,CPI,349.5,353.5,336.79998779296875,342.0,241514,337.85,95.17054100758656,26.56716373926688,88.95027624309392,87.5453673114466,,,
2025-07-10,CPI,352.0,354.0,347.0,349.5,370201,341.1,97.53086419753086,26.89004362056337,89.1891891891892,88.26094354343965,,,
2025-07-11,CPI,347.5,355.0,341.5,355.0,307965,342.3,90.6832298136646,26.9764394499947,87.3015873015873,75.97525705137193,,,
2025-07-14,CPI,346.0,350.0,339.52398681640625,350.0,338040,343.55,84.75635190770447,26.82466625882241,81.5068493150685,64.68886011004807,,,
2025-07-15,CPI,344.5,358.5,344.0,344.0,386857,344.75,76.66666666666667,26.446499076703454,80.4054054054054,70.3928525328059,,,
2025-07-16,CPI,333.5,345.5,329.69500732421875,343.0,477829,344.75,41.1764705882353,25.71048117914676,60.76923076923077,31.053862901790207,,,
2025-07-17,CPI,343.5,349.75,335.0,336.0,522654,344.65,58.333333333333336,24.8896974325172,56.77966101694915,48.26552011985356,,,
2025-07-18,CPI,344.5,349.5,340.6000061035156,342.0,169028,345.05,61.11111111111112,24.01803669499289,59.48275862068966,53.86485655905274,,-0.98,-0.98
2025-07-21,CPI,344.0,351.0,340.0,348.3999938964844,126826,345.1,49.661504298206765,23.097461969484552,60.0,54.00047224297122,,-1.056,-1.056
2025-07-22,CPI,341.0,350.0,341.0,342.0,498131,344.6,39.24664311852541,22.093979916390115,56.30252100840336,42.73692677861911,,,
2025-07-23,CPI,324.0,342.0,317.0,324.0,955459,342.05,16.867469879518072,20.76955562333808,34.35114503816794,-123.15569133210298,,,
2025-07-24,CPI,304.0,331.5,303.0,318.0,772543,337.25,1.8018018018018016,18.946973124311164,27.60736196319017,-272.17964364766544,,,
2025-07-25,CPI,309.5,313.0,290.0,290.0,277431,333.45,28.46715328467153,16.952262802401556,29.76190476190476,-278.1881480659163,,,
