date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2020-01-16,LLOY,57.900001525878906,58.18199920654297,57.2400016784668,57.959999084472656,152237722,60.7580005645752,9.07840173114834,-0.0040556300761423,17.681493075470314,-187.01711898282255,,-0.672,-0.672,136992063.0,70052557838.0,0.0019555611847436,57.9,
2020-01-17,LLOY,58.45000076293945,58.72999954223633,57.88999938964844,58.310001373291016,185978030,60.298000717163085,18.333323700257203,-0.1717589462533786,23.27682261819426,-131.8770633204946,,,-0.672,134990997.0,70052557838.0,0.0019269959751101,58.45,
2020-01-20,LLOY,57.900001525878906,58.709999084472656,57.76100158691406,58.709999084472656,72762048,59.763000869750975,10.0,-0.3283041658790355,22.055666034831404,-118.19798383205726,,,-0.672,67960120.0,70052557838.0,0.0009701304577223,57.9,
2020-01-21,LLOY,58.5,58.63999938964844,57.22999954223633,57.52000045776367,266967743,59.30200080871582,19.213318313084468,-0.4593284508316411,28.54075426288689,-102.28412135683077,,,-0.672,164835569.0,70052557838.0,0.0023530271283054,58.5,
2020-01-22,LLOY,58.09000015258789,58.560001373291016,57.84000015258789,58.380001068115234,163118813,58.83200073242188,13.089812028896478,-0.5729826044840844,17.018757849350663,-89.08355027512988,,-0.72,-0.72,128454906.0,70052557838.0,0.0018336933006366,58.09,
2020-01-23,LLOY,57.400001525878906,58.84999847412109,57.400001525878906,57.959999084472656,167221590,58.387001037597656,2.6316100268682274,-0.6794941396543128,16.95904528072407,-87.0910340123795,,,-0.72,157120324.0,70052557838.0,0.0022428920349111,57.4,
2020-01-24,LLOY,58.09000015258789,59.2599983215332,57.84999847412109,58.09999847412109,146725561,58.163000869750974,13.312704833328413,-0.7633880795695175,21.46014459576189,-64.72587878206983,,,-0.72,137547207.0,70052557838.0,0.0019634858632583,58.09,0.168291589251367
2020-01-27,LLOY,57.11000061035156,57.790000915527344,56.72999954223633,57.20000076293945,156667186,58.00000076293945,5.613013920544989,-0.8426032944770948,19.63559564166519,-91.3946462921256,,,-0.72,145947253.0,70052557838.0,0.0020833964883553,57.11,0.172797701415824
2020-01-28,LLOY,57.63999938964844,58.2400016784668,56.82099914550781,57.5,114274583,57.88900070190429,13.441651194698869,-0.9043570983999965,24.47964673368544,-74.55814462665019,,,-0.72,96303698.0,70052557838.0,0.0013747349272057,57.64,0.1778583491833732
2020-01-29,LLOY,57.5,58.44599914550781,57.43000030517578,57.959999084472656,105528590,57.85800056457519,15.308163909163165,-0.9521015874924158,26.58770080572772,-62.89251856941771,,-0.778,-0.778,,,,,0.1785474286820183
2020-01-30,LLOY,57.93000030517578,58.26499938964844,57.0,57.0,134419233,57.86100044250488,23.904395488323,-0.979532028604822,35.36582529222015,-60.73884345908123,,,-0.778,127733419.0,70052557838.0,0.0018233940764217,57.93,0.1785857401734206
2020-01-31,LLOY,56.790000915527344,58.47999954223633,56.34999847412109,58.47999954223633,179297410,57.69500045776367,15.120359604058,-1.0087475417601806,37.41933133918714,-76.88037660453865,,,-0.778,173795284.0,70285353360.0,0.0024727098277478,56.79,0.1873440462759928
2020-02-03,LLOY,56.54999923706055,57.20000076293945,56.18999862670898,56.97999954223633,153681928,57.56000022888183,11.726405411651852,-1.0390803249252167,36.21552009721273,-99.92566692708144,,-0.691,-0.691,146260866.0,70285353360.0,0.0020809579664607,56.55,0.1478463291843972
2020-02-04,LLOY,57.5,57.59000015258789,56.83000183105469,57.31999969482422,113644729,57.46000022888184,42.67105874634373,-1.0509983150973503,48.06006505519857,-70.98411913601834,,,-0.691,103607028.0,70285353360.0,0.0014740913013459,57.5,0.1619932472575993
2020-02-05,LLOY,57.13999938964844,58.32799911499024,57.13999938964844,57.65999984741211,194283019,57.36500015258789,30.94465333469188,-1.0540976707631724,45.39949974784188,-57.00792609956567,,,-0.691,134166824.0,70285353360.0,0.0019088873796052,57.14,0.1629738072307443
2020-02-06,LLOY,56.95000076293945,58.27000045776367,56.845001220703125,57.650001525878906,142821635,57.32000007629394,24.75577237065441,-1.0521360191279134,40.50632177913755,-71.35043775023775,,,-0.691,128432439.0,70285353360.0,0.0018273001821897,56.95,0.1538022435473367
2020-02-07,LLOY,56.91999816894531,57.08000183105469,56.20000076293945,56.81999969482422,124996718,57.202999877929685,23.778489081515243,-1.0451857022360052,43.360408389856005,-140.06133935911706,,,-0.691,111911096.0,70285353360.0,0.0015922392169929,56.92,0.1535735971118075
2020-02-10,LLOY,56.880001068115234,57.15999984741211,56.47999954223633,56.65999984741211,203893458,57.179999923706056,22.475651791416805,-1.0337288744529507,38.12316781154266,-118.82838914708584,,,-0.691,120003289.0,70285353360.0,0.0017073726354528,56.88,0.1535447757191548
2020-02-11,LLOY,56.72999954223633,57.5,56.34999847412109,57.5,164536871,57.08899993896485,17.589608117477777,-1.0200851483237854,39.6341378315764,-105.13923460202632,,-0.674,-0.674,118240639.0,70285353360.0,0.0016822941530132,56.73,0.1486678827925356
2020-02-12,LLOY,57.43999862670898,57.63999938964844,56.20500183105469,56.7599983215332,125454586,57.082999801635744,40.71661642531766,-0.9921333422314478,50.30392942923879,-64.30817550700452,,-0.987,-0.987,,,,,0.1481122654723714
2020-02-13,LLOY,58.02999877929688,58.150001525878906,56.20000076293945,57.43999862670898,171006145,57.092999649047854,80.3493195182489,-0.9450044082528524,49.53702640795012,-8.852976169449578,,,-0.987,159196787.0,70285353360.0,0.0022650065680768,58.03,0.153311226611213
2020-02-14,LLOY,56.61000061035156,58.20000076293945,56.54999923706055,58.130001068115234,141080959,57.07499961853027,18.340690643167697,-0.9088275838746024,46.38728228105728,-53.55587980377039,,,-0.987,137546602.0,70285353360.0,0.0019569738988931,56.61,0.1744310914328855
2020-02-17,LLOY,56.869998931884766,57.209999084472656,56.52999877929688,56.66999816894531,82623091,57.1069995880127,29.69432459895721,-0.8751922552597434,44.21052088131584,-85.3313399975182,,,-0.987,69366782.0,70285353360.0,0.0009869308281727,56.87,0.1708597032864617
2020-02-18,LLOY,55.880001068115234,56.9900016784668,55.880001068115234,56.20000076293945,166751570,56.94499969482422,0.0,-0.8587132039877923,39.200001627605,-167.60971319988457,,,-0.987,128748154.0,70285353360.0,0.0018317920853375,55.88,0.1743634607407526
2020-02-19,LLOY,55.77999877929688,56.400001525878906,55.630001068115234,56.20000076293945,115708021,56.80899963378906,5.263080403153484,-0.8534895311005603,35.00695903109856,-191.7143960893852,,-0.964,-0.964,96597931.0,70285353360.0,0.0013743678644571,55.78,0.1651407566639128
2020-02-20,LLOY,56.54999923706055,58.130001068115234,55.90999984741211,55.9900016784668,250479278,56.76899948120117,34.099289657044615,-0.8413641620236019,48.23528157798336,-44.01862303282495,,-0.875,-0.875,233650506.0,70285353360.0,0.0033243128878252,56.55,0.1696410915221807
2020-02-21,LLOY,55.34999847412109,56.060001373291016,55.16999816894531,55.68000030517578,325612555,56.61199951171875,5.69981796241111,-0.8427762475680636,42.26803464886343,-220.95186827063284,,-2.985,-2.985,294712910.0,70285353360.0,0.0041930913897592,55.35,0.1843626468838229
2020-02-24,LLOY,53.11000061035156,54.380001068115234,52.29999923706055,53.880001068115234,290401275,56.23499946594238,13.43731568835416,-0.8864163236588191,25.74584745755567,-366.4006389068629,,-2.976,-2.976,281053506.0,70285353360.0,0.0039987492779676,53.11,0.229459050392654
2020-02-25,LLOY,52.0099983215332,53.84799957275391,51.97999954223633,53.52000045776367,328451066,55.76299934387207,0.4769280593079206,-0.9697659731927952,23.799782495950524,-286.51545968241544,,-2.116,-2.116,259108225.0,70285353360.0,0.0036865180668987,52.01,0.2327742951041783
2020-02-26,LLOY,51.90999984741211,52.31999969482422,51.02000045776367,52.09999847412109,323387690,55.20999946594238,12.395534147914615,-1.0730206121359096,24.02060566400137,-246.7817264485417,,-1.469,-1.469,227772770.0,70285353360.0,0.0032406861331884,51.91,0.2266512024818641
2020-02-27,LLOY,50.34999847412109,51.290000915527344,49.58000183105469,51.16999816894531,318291781,54.441999435424805,8.932676780483616,-1.2057818137974805,20.74798666791672,-230.29025584005475,,-1.465,-1.465,,,,,0.2442667757922001
2020-02-28,LLOY,50.20000076293945,50.5,47.88100051879883,48.79499816894531,616992296,53.80099945068359,22.473109693522964,-1.3497225009834577,20.54672635626997,-199.7298768794425,,,-1.465,532386947.0,70426890295.0,0.007559427155877,50.2,0.2297906418031211
2020-03-02,LLOY,49.540000915527344,52.06900024414063,48.632999420166016,51.4900016784668,354681470,53.06799964904785,16.07714272194669,-1.5005782859354415,19.662439379282475,-145.12440617033175,0.03242727272727272,-1.615,-1.615,342308450.0,70426890295.0,0.0048604794073138,49.54,0.2309275575776669
2020-03-03,LLOY,48.67499923706055,50.79999923706055,48.54499816894531,50.5099983215332,276224597,52.347499465942384,7.694531441769954,-1.658240685805005,13.494371532850892,-137.05645289840044,0.0444,-1.835,-1.835,257154380.0,70426890295.0,0.0036513663875097,48.675,0.2333750081359896
2020-03-04,LLOY,48.3650016784668,49.14599990844727,47.68000030517578,48.005001068115234,271341849,51.60599975585937,6.511419614867891,-1.813070780557044,8.784641777802648,-135.38900479729313,0.20268999999999998,-2.217,-2.217,251250958.0,70426890295.0,0.0035675429789328,48.365,0.2322116996369308
2020-03-05,LLOY,47.0,48.55699920654297,46.20500183105469,48.3650016784668,255914487,50.65099983215332,6.666651738430431,-1.9756546414221183,8.826040624734418,-138.0683550205466,0.20807272727272724,,-2.217,245619846.0,70426890295.0,0.0034875861332391,47.0,0.2419698823919582
