date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2021-07-08,RR,-22.025,-22.025,47856015,8367596989,0.005719206489379361,100.72,0.3355972132323852
2021-07-09,RR,,-22.025,32786255,8367596989,0.003918240211986864,101.0,0.3265748160983755
2021-07-10,RR,-22.258,-22.258,,,,,0.31706624179986126
2021-07-12,RR,,-22.258,53204763,8367596989,0.006358428001485099,95.74,0.3379765768030552
2021-07-13,RR,-20.356,-20.356,,,,,0.3289252396869425
2021-07-13,RR,-20.356,-20.356,57260369,8367596989,0.006843107892896155,93.61,0.33359003543439225
2021-07-14,RR,,-20.356,50766905,8367596989,0.006067082947080017,92.76,0.33261785460592
2021-07-15,RR,-24.432,-24.432,35437896,8367596989,0.004235134178496703,91.14,0.32717006252666164
2021-07-15,RR,-24.432,-24.432,,,,,0.32640305608446046
2021-07-16,RR,,-24.432,46325343,8367596989,0.005536277985292439,93.06,0.34271357038756894
2021-07-18,RR,-25.843,-25.843,,,,,0.2880275586609125
2021-07-19,RR,,-25.843,75053589,8367596989,0.008969551126645447,87.0,0.3584214784865333
2021-07-20,RR,-17.571,-17.571,,,,,0.35742571096842973
2021-07-20,RR,-17.571,-17.571,42861546,8367596989,0.005122324372976563,90.02,0.37542909382547085
2021-07-21,RR,,-17.571,55228521,8367596989,0.006600284534807679,97.0,0.47728743806727675
2021-07-22,RR,,-17.571,32107752,8367596989,0.0038371532522668917,95.28,0.475300320627117
2021-07-23,RR,-11.444,-11.444,23871166,8367596989,0.0028528101952544935,95.63,0.4656882233473439
2021-07-24,RR,-11.424,-11.424,,,,,0.4648441972403566
2021-07-26,RR,,-11.424,22484382,8367596989,0.0026870775480174122,97.02,0.46062732913543797
2021-07-27,RR,,-11.424,41095240,8367596989,0.004911235573847974,98.27,0.46346398768157826
2021-07-28,RR,,-11.424,40303069,8367596989,0.004816564307886985,101.7,0.48053888136267725
2021-07-29,RR,,-11.424,31394599,8367596989,0.0037519253187350177,102.18,0.4806878485445873
2021-07-30,RR,,-11.424,32286227,8367596989,0.00385848255388534,99.71,0.4889525700768749
2021-08-02,RR,,-11.424,37780535,8367596989,0.004515099741259778,103.48,0.4660090667513872
2021-08-03,RR,,-11.424,28806768,8367596989,0.003442657197504759,103.14,0.4665569232656969
2021-08-04,RR,,-11.424,40205179,8367596989,0.004804865608711022,104.54,0.45691604573530337
2021-08-05,RR,-10.724,-10.724,91384400,8367596989,0.010921223873488824,110.68,0.4896102215573493
2021-08-06,RR,-6.834,-6.834,56083232,8367596989,0.0067024298700961256,112.42,0.48882115901428164
2021-08-09,RR,-22.506,-22.506,34179004,8367596989,0.004084685728164435,109.08,0.4997908504286233
2021-08-09,RR,-22.506,-22.506,,,,,0.49891386489999157
2021-08-10,RR,,-22.506,29123731,8367596989,0.003480537009404959,110.02,0.49791726567820643
2021-08-11,RR,,-22.506,25157295,8367596989,0.0030065137019710257,111.6,0.41415453337893476
2021-08-12,RR,,-22.506,23897870,8367596989,0.0028560015535423152,109.56,0.4265702382405731
2021-08-13,RR,,-22.506,31245955,8367596989,0.0037341610788707643,111.18,0.4182378931769488
2021-08-16,RR,-18.465,-18.465,28342548,8367596989,0.0033871789042014054,109.7,0.3441056719469425
2021-08-16,RR,-18.465,-18.465,,,,,0.33320220520705346
2021-08-17,RR,,-18.465,26198191,8367596989,0.003130909750366803,111.46,0.3343187622010633
2021-08-18,RR,,-18.465,26908825,8367596989,0.0032158366416755258,113.0,0.33358698119857594
2021-08-19,RR,,-18.465,30823439,8367596989,0.0036836667732110346,111.22,0.3435985700729584
2021-08-20,RR,-16.662,-16.662,,,,,0.3437521408814698
